company_name_id,company_name,url,year_founded,city,state,country,zip_code,full_time_employees,company_type,company_category,revenue_source,business_model,social_impact,description,description_short,source_count,data_types,example_uses,data_impacts,financial_info,last_updated
fractal,Fractal,http://fractal.ai/#/,2014,Distrito Federal,DF,mx,10200,1-10,Privada,Tecnología/Datos,"Análisis de datos, Consultoría, Suscripciones","Empresa a Empresa, Empresa a Gobierno","Acceso financiero, Participación ciudadana, Seguridad pública","Fractal es una herramienta de análisis de data.
Integra múltiples fuentes de datos junto con tus bases de datos y web scraping.
Integra tambien algoritmos de machine learning, análisis textual, geográfco y temporal.",Somos un equipo con 4 años de experiencia trabajando juntos en análisis de data. Nuestra herramienta hace fácil concentrar y analizar tu data.,11-50,"Ciencia e investigación, Consumidor, Demografía y Población, Economía, Finanzas, Mapeo/Geoespacial, Turismo","Trabajamos con data del INEGI para permitir cruzarla con tus datos privados, estamos integrando de una forma contextual todos los datasets de catalogo.datos.gob.mx","[u'Eficiencia econ\xf3mica', u'Servicios/productos nuevos o mejorados', u'Crecimiento de las ganancias', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2014-10-23 21:49:03.376166
fundacin-invictus,Fundación Invictus,www.fundacioninvictus.org,2014,Monterrey,NL,mx,66220,1-10,Impacto Social,Energía,"Análisis de datos, Consultoría, Generación de clientes, Cuotas de membresía, Suscripciones","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno","Empoderamiento al consumidor, Medio ambiente y cambio climático, Oportunidades educacionales, Participación ciudadana, Acceso a la energía","Poner al alcance de todos el análisis de información en cuanto a generación y consumo de electricidad con el objetivo de entender mejor la industria eléctrica en México. Con ello, buscamos impulsar el desarrollo de nuevos modelos de negocios y ofertas de valor para que las empresas mexicanas puedan crear riqueza en base a información energética relevante, mientras que los gobiernos robustecen planes de crecimiento urbano y los consumidores residenciales tienen acceso a precios justos.",Invictus se lanza en Diciembre 2014 para hacer inteligencia energética en el consumo eléctrico residencial y organizar el mercado energético en México.,1-10,"Clima, Consumidor, Demografía y Población, Energía, Mapeo/Geoespacial, Medio Ambiente, Vivienda","A través de la SENER en su portal denominado Sistema de Información energética, Invictus realiza mapeos y estadística de generación de ideas y oportunidades en el sector energético. Los principales conjuntos de datos que se utilizan son (todos en electricidad por tecnología y entidad federativa):
-Capacidad efectiva
-Generación bruta
-Usuarios por sector tarifario
-Usuarios por tarifa
-Ventas por sector
-Ventas por tarifa
Un ejemplo sencillo es ver la capacidad que tiene un Estado y cuanto generó para determinar la eficiencia e importación de energía en caso de existir. Así mismo, conociendo la generación y las ventas, podemos ver déficits, supéravits, y hasta anomalías como robos de electricidad que no se reflejan en ventas pero si en consumos.

Otros conjuntos importantes son bases de datos de la historia del clima, demográficos y socio-económicos, y de actividad económica geo-referenciada.
","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']","Invictus es un start-up, hoy cuenta con capital semilla y un grupo de inversionistas apoyando el movimiento. Al momento, no cuenta con otro tipo de ingresos.",2015-02-13 14:00:42.317481
fundacin-metlife,Fundación MetLife,http://www.metlife.com.mx/wps/portal/seguros/Contactanos/FundacionMetLife?Menu=2&tabT=1,,"México, D.F.",DF,mx,11000,,Sin Fines de Lucro,Educación,"Contribuciones/Donaciones, Filantropía","Empresa a Empresa, Empresa a Consumidor",Acceso financiero,"Desde su inicio, Fundación MetLife ha beneficiado a más de 280,500 niños, jóvenes, maestros y padres de familia en 31 estados del país.  Su misión es generar una diferencia positiva en la vida de las familias mexicanas, hoy la Fundación está dedicada a promover inclusión financiera con el objetivo de lograr el empoderamiento de familias de escasos recursos a través del desarrollo de capacidades, conocimientos y herramientas financieras que pueden transformar su futuro optimizando el manejo de sus ingresos, para que puedan financiar sus objetivos y mejorar su calidad de vida.","MetLife constituye la Fundación MetLife en México en 2005, promesa a largo plazo que la compañía hace para apoyar a familias que más lo necesitan. ",1-10,"Demografía y Población, Economía","La Fundación base su toma de decisiones en el Índice de Marginación de CONAPO con el objetivo de conocer de forma general las características de la localidad o localidades en donde se llevará a cabo el proyecto, para lo cual pedimos identificar los diferentes índices y mediciones de marginación y pobreza para cada una de las localidades en las que se desarrollará el proyecto.

http://www.metlife.com.mx/estaticos/Seguros/Categorias%20Principales/Personales/Conocenos/Fundacion/Comunicados%20Fundacion/Guia_del_formato_de_solicitud_2011.pdf

La área se puede identificar de acuerdo a alguna fuente oficial reciente: por ejemplo INEGI, CONAPO o CONEVAL","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades']",,2015-02-03 23:28:02.038661
fundar-centro-de-anlisis-e-investigacin,Fundar Centro de Análisis e Investigación,http://fundar.org.mx/,1999,"México, D.F.",DF,mx,04000,11-50,Sin Fines de Lucro,Investigación y Consultoría,"Contribuciones/Donaciones, Filantropía","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno",,"Fundar, Centro de Análisis e Investigación, es una institución independiente, interdisciplinaria y plural dedicada a la investigación, difusión y enseñanza en torno a aspectos relacionados con la democracia y la participación ciudadana.

Fundar es una organización de la sociedad civil plural e independiente —con sede en México— que se rige por los principios de horizontalidad y transparencia. Con su quehacer busca avanzar hacia la democracia sustantiva y contribuir a generar cambios estructurales que transformen positivamente las relaciones de poder entre sociedad y gobierno. La sociedad que queremos es justa y participativa, y donde el Estado cumple cabalmente con los derechos humanos de las personas, comunidades y pueblos para generar condiciones de vida dignas y bienestar para todas y todos.","Fundar es una institución dedicada a la investigación, difusión y enseñanza en torno a aspectos relacionados con la democracia y la participación ciudadana.",101+,Seguridad pública,,[u'Nuevas / mejoradas Investigaciones'],,2015-01-25 19:48:56.632520
gobierno-fcil,Gobierno Fácil,http://gobiernofacil.com/,2014,Puebla,PL,mx,72160,1-10,Privada,Gobierno,"Análisis de datos, Consultoría, Contratos gubernamentales","Empresa a Empresa, Empresa a Gobierno",Participación ciudadana,"Gobierno Fácil crea documentos que explican procesos de gobierno, como las MIR. Transparenta la administración, como ramo23, y facilita el acceso a información, como en INEGI fácil. 

Contamos historias relacionadas con las instituciones federales. Creamos herramientas para publicar información, como el tablero de compromisos. Promovemos el uso de datos abiertos e integramos al diseño de información al mundo del “hacking cívico”.",Gobierno Fácil traduce a los ciudadanos los procesos y la información de la administración pública.,11-50,"Demografía y Población, Economía, Educación, Energía, Finanzas, Medio Ambiente, Operaciones gubernamentales, Seguridad pública, Turismo","INEGI Fácil (http://inegifacil.com/)
Ramo23 (http://ramo23.com/)
Turismo en México (http://ramo23.com/turismo/)","[u'Servicios/productos nuevos o mejorados', u'Nuevas / mejoradas Investigaciones']",,2014-10-01 03:04:12.409126
google,Google,Google.com,1998,"México, D.F.",DF,mx,11000,"10,001+",Pública,Tecnología/Datos,"Análisis de datos, Publicidad, Suscripciones","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno","Medio ambiente y cambio climático, Oportunidades educacionales, combatir trata humano, equidad de género","Nuestra empresa ha logrado mucho en poco tiempo. Desde la fundación de Google, en 1998, la empresa ha crecido para ofrecer servicios a millones de usuarios de todo el mundo. Brindamos una variedad de servicios a personas y empresas. El cofundador y Director Ejecutivo, Larry Page, describió una vez el ""motor de búsqueda perfecto"" como algo que ""comprende exactamente lo que quieres decir y te da exactamente lo que deseas."" Debido a que hablamos ese idioma, Google se ha desarrollado para ofrecer productos que exceden la búsqueda, sin embargo, el espíritu de lo que dijo permanece. Con todas nuestras tecnologías, desde la búsqueda de Chrome hasta Gmail, nuestro objetivo es facilitarte lo más posible la búsqueda de la información que necesitas y la concreción de las cosas que necesitas que se hagan.
Mas información en www.google.com/about",La misión de Google es organizar la información del mundo y lograr que sea útil y accesible para todo el mundo.,1-10,"Clima, Mapeo/Geoespacial, Medio Ambiente","Las iniciativas CrisisMap y Public Alerts utilizan datos de CONAGUA e otros conjuntos gubernamentales para identificar zonas en riesgo de sufrir desastres naturales y para mapear la infraestructura de respuesta y recuperación institucional disponible en las áreas afectadas. 

Google Maps también utiliza datos del INEGI para sus mapas en México.
",[u'Servicios/productos nuevos o mejorados'],Por favor consultar investor.google.com para conocer información financiera detallada sobre Google Inc.,2014-12-12 21:50:31.801985
grupo-bimbo,Grupo Bimbo,http://www.grupobimbo.com/,1945,"México, D.F.",DF,mx,01210,"10,001+",Privada,Agricultura y Alimentación,Ventas,"Empresa a Empresa, Empresa a Consumidor",,"Fundado en México en el año de 1945, Grupo Bimbo es hoy en día una de las 
empresas de panificación más importantes del mundo por posicionamiento de 
marca, por volumen de producción y por ventas. Bimbo cuenta con más de 70 
plantas y 900 centros de distribución, localizados en 16 países de América, 
Europa y Asia. Sus principales líneas de producto incluyen pan de caja, 
pastelillos, botanas y confitería, entre otros. Grupo Bimbo cuenta con más de 
5,000 productos, más de 34,000 rutas de distribución y 90,000 empleados","Grupo Bimbo es una empresa mexicana y líder a nivel internacional en la industria de panificación con operaciones en América, Asia y Europa.",1-10,"Agricultura y Alimentación, Demografía y Población","Bimbo Lives Digital, digitalización y análisis: http://www.accenture.com/microsites/pulso-estrategico/en/Pages/bimbo-lives-digital.aspx (INEGI)

http://www.grupobimbo.com/informe/Bimbo-Informe-Anual-2011/descargas/Grupo-Bimbo-Integrated-Annual-Report-2011.pdf (SAGARPA)

","[u'Eficiencia econ\xf3mica', u'Servicios/productos nuevos o mejorados']",Ingresos = US $13.785 Millones (en 2013),2015-01-14 17:37:03.159455
here,Here,http://here.com/traffic/mexico/mexico-city,2001,,DF,mx,,"5,001-10,000",Pública,Mapeo/Geoespacial,,Empresa a Consumidor,,"Este servicio de mapas (anteriormente Nokia Maps y Ovi Maps) fue creado en un principio para los teléfonos móviles y dispositivos multimedia de Nokia. Actualmente, Here incluye navegación por voz guiada para los peatones y conductores de 74 países en 46 idiomas diferentes y hay mapas para más de 180 países. Los usuarios pueden descargarse los mapas desde el teléfono o desde el PC, pudiendo tener mapas offline en Windows Phone Windows 8 y Android.

En here.com, los usuarios pueden tener:

Páginas de la ciudad de 50+ ciudades populares mostrando la hora local y las condiciones climáticas, junto con hechos de Lonely Planet y lugares sugeridos.
Mapas 3D integrados en 25 ciudades, ahora los usuarios pueden buscar ruta en 3D y 2D.
Flujo de tráfico en vivo.
Capa de transporte público.
Sincronización de favoritos con Nokia Maps en la web para teléfono móvil.
Heatmaps que muestra las áreas que son populares para alimentos, vida nocturna, atracciones locales y tiendas en algunas ciudades.
Mapas por satélite.",Here es una compañía propiedad de Nokia encargada del servicio de mapas gratuito con el mismo nombre.,,Mapeo/Geoespacial,"En México, los datos geográficos de INEGI forman la base de sus mapas.",[],,2015-01-30 19:06:16.838687
icalia-labs,Icalia Labs,http://icalialabs.com/,2012,Monterrey,NL,mx,64740,1-10,Privada,Tecnología/Datos,"Consultoría, Generación de clientes, Licencias de software",Empresa a Empresa,"Oportunidades educacionales, Participación ciudadana","Somos una empresa de giro tecnológico, proveedora de servicios de construcción de productos de software web y móvi. Nuestra misión es proveer a nuestros clientes del mejor equipo y procesos para poder ejecutar un proyecto con alta incertidumbre, pero con la mayor validación posible en poco tiempo. Nuestra visión es estar presentes de alguna manera en 10% de la tecnología mundial para el año 2025, esto lo lograremos a través de aportar a la comunidad de código abierto, trabajando con clientes ambiciosos y desarrollando nuestras propias iniciativas. ",Icalia Labs es una empresa enfocada en el diseño y desarrollo de productos de software siguiendo metodologías ágiles.,1-10,"Ciencia e investigación, Demografía y Población, Empresas, Industria Internet/tecnología","Hemos hecho estudios en el pasado para convencer a algunos de nuestros clientes en la toma de decisiones de sus proyectos, como por ejemplo nivel de consumo a través de ciertos dispositivos tecnológicos, o la obtención de información de otras empresas como un análisis competitivo para nosotros mismos. ","[u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones', u'Credibilidad']","- 2 socios accionistas con 50% cada uno. 
- Equipo de 12+ personas. 
- Ingresos en 2013: 1.5M MXN
- Clientes atendidos: 30+
- Valuación de la empresa: 5M millones
- Crecimiento de la empresa: 88% anual",2014-10-01 03:05:25.611616
ignia-partners,IGNIA Partners,http://www.ignia.com.mx/bop/,2007,Monterrey,NL,mx,66267,11-50,Privada,Finanzas e Inversiones,,Empresa a Empresa,"Acceso a la salud, Acceso a la vivienda, Acceso financiero, Acceso a servicios basicos","IGNIA es una empresa de capital emprendedor que invierte en empresas de alto crecimiento que atienden al 70% de la población en la base de la pirámide socio-económica de México. IGNIA se enfoca en productos y servicios que tienen alto impacto en el bienestar de la gente como salud, vivienda, servicios financieros y servicios básicos (agua, energía y comunicaciones). 

Al proveer respuestas efectivas de mercado a las enormes necesidades de las poblaciones de bajos ingresos, IGNIA promueve el emprendimiento y para construir un México más equitativo, además de ofrecer atractivos retornos financieros para sus inversionistas.
",IGNIA es una empresa de capital emprendedor que apoya empresas de alto crecimiento que atienden a la base de la pirámide socio-económica en México.,11-50,,"Buscamos informacion sobre el mercado en la base de la piramide socio-economica en Mexico, tendencias de mercado, tamaño de la poblacion por segmento, etc...","[u'Eficiencia econ\xf3mica', u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2014-11-07 20:22:18.693047
innku,INNKU,http://www.innku.com/,2008,Monterrey,NL,mx,64000,11-50,Privada,Tecnología/Datos,Consultoría,"Empresa a Empresa, Empresa a Gobierno","Empoderamiento al consumidor, Medio ambiente y cambio climático, Participación ciudadana",Convertimos tus ideas en negocios y herramientas en línea.,"INNKU desarrolla soluciones en internet, crea software basado en web y dispositivos móviles.",1-10,Demografía y Población,"En nuestro caso, en www.innku.com hemos trabajado con muchos clientes o proyectos propios relacionados a la movilidad, en donde nos es muy importante contar con datos geográficos relevantes y estandarizados. Recuerdo que cuando empezábamos, no era ni siquiera viable encontrar una base de datos de colonias y códigos postales bien hecha y que cubriera todo el territorio, por lo que teníamos que desarrollar y considerar muchas excepciones en nuestros sistemas de movilidad. Cuando contamos datos abiertos, específicamente de INEGI, y que además estaban disponibles en formatos listos para usarse en sistemas de TI, nos fue mucho más sencillo avanzar y nos pudimos olvidar de estar pensando en excepciones muy específicas.","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades']","INNKU ha invertido y se ha asociado con distintas personas para crear más empresas, de las cuales algunas con cierto renombre son: www.aventones.com, www.reserbus.mx

Información financiera por privacidad preferimos no darla a detalle, pero podemos comentar que tiene una facturación directa de entre 0.8 y 2 MM de dólares anuales. Más lo que generan las empresas de las cuales INNKU es socio.",2014-10-01 03:07:48.554116
instituto-mexicano-de-ejecutivos-de-finanzas-imef,Instituto Mexicano de Ejecutivos de Finanzas (IMEF),www.imef.org.mx,,"México, D.F.",DF,mx,03100,201-500,Sin Fines de Lucro,Finanzas e Inversiones,"Consultoría, Suscripciones, Venta de Publicaciones","Empresa a Empresa, Empresa a Gobierno",Acceso financiero,"Organización dedicada a la actualización y desarrollo profesional y humano de sus asociados, a través del intercambio de ideas, experiencias y de la investigación en el campo de las finanzas. 

En el IMEF están afiliados los responsables de la administración financiera de importantes y diversas empresas e instituciones tanto del sector privado como del sector público de México. También está afiliado un destacado grupo de Especialistas, Consultores e Investigadores de áreas financieras y correlativas.",IMEF convoca y agrupa a los exponentes del sector financiero mexicano para apoyarlos en su desarrollo profesional y humano. ,51-100,"Desarrollo internacional, Economía, Empresas, Finanzas, Operaciones gubernamentales","Contamos con destacados grupos de especialistas que desarrollan estudios e investigaciones para perfeccionar a nuestros asociados en las más modernas técnicas de administración financiera.

Con un respaldo de más de 52 años como institución especializada en temas financieros, somos un referente para organizaciones públicas, privadas y medios de comunicación.

Estudios Fiscales: Objectivo = Estudiar, analizar y recomendar al respecto de las prácticas y regulaciones fiscales, aumentar la presencia del IMEF ante las autoridades fiscales y con los órganos legislativos, para que, desde un punto de vista técnico, se logre una mejora en la regulación impositiva y se difunda una adecuada cultura tributaria en México .

Estudios Económicos: Misión = Apoyar a los socios del IMEF y a la comunidad empresarial con el diagnóstico de la economía y la aportación de previsiones sobre las variables económicas.

El Indicador IMEF del Entorno Empresarial Mexicano (IIEEM) está construido por el Instituto Mexicano de Ejecutivos de Finanzas con el apoyo normativo y técnico del INEGI.

INEGI, BANXICO: http://www.imef.org.mx/grupos/coahuila/2012/Presentaciones/4INEGI.pdf
INEGI, SE, STPS,  :http://www.imef.org.mx/publicaciones/boletinesprensa/2013/BoletinJunio.pdf
INEGI, SE, Cámara de Diputados, SHCP: http://www.imef.org.mx/ponencia2007/cap02/c02_3.html

Más info acerca de publicaciones y estudios: http://www.imef.org.mx/index.php/publicaciones-imef/libros",[],,2015-01-15 22:33:28.387946
inta-mxico,InTA México,www.centeotl.mex.tl,2011,Mexico ,DF,mx,06700,1-10,Privada,Agricultura y Alimentación,Contratos gubernamentales,"Empresa a Consumidor, Empresa a Gobierno","Participación ciudadana, ingreso socieconomico","Nuestra misión es innovar tecnología de alto impacto para comunidades marginadas, indígenas, rurales  y productores agropecuarios para hacer rentable su producción, y de esta forma provocar un ecosistema sustentable en tecnología, producción y comunidad.

Participamos con fundaciones, asociaciones, y institutos que atienden las demandas productivas en comunidades. ","Desarrollamos innovación tecnológica y las adaptamos a productores agropecuarios, comunidades marginadas, indígenas y rurales. Así, complementamos capacidades, logrando una unidad de trabajo que logre rentabilidad.",1-10,"Agricultura y Alimentación, Demografía y Población","Conapo, indicadores de municipios de alta marginacion. a quienes atendemos.
Cofrupro. coordinadora nacional de fundaciones produce.
Snitt. sistema nacional de innovacion y trasferencia tecnológica.
Sistema producto.","[u'Eficiencia econ\xf3mica', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']","Fuentes de $: Ventas directas de nuestras trasferencias tecnológicas.; Secretaría de Desarrollo Social (SEDESOL)., COFUPRO, SEDEREC, SNITT y SAGARPA, Cooperativas campesinas, Asociaciones y Patrocinadores.

Valor de 1 trasferencia ; $ 1,407,650.00.  Impacto a 90 familias. Equipadas y capacitadas. 
",2015-02-03 14:49:00.971446
integralia-consultores,Integralia Consultores,http://integralia.com.mx/,2010,Ciudad de México,DF,mx,11560,11-50,Privada,Investigación y Consultoría,"Análisis de datos, Consultoría, Contratos gubernamentales, Generación de clientes, Periodismo","Empresa a Empresa, Empresa a Gobierno",Participación ciudadana,"Integralia es una empresa de consultoría en asuntos públicos especializada en cinco áreas: sistemas de transparencia y rendición de cuentas, inteligencia legislativa y política, planeación estratégica, evaluación de programas públicos, y gobiernos en transición. ",Integralia es una empresa de consultoría en asuntos públicos.,11-50,"Demografía y Población, Desarrollo internacional, Economía, Educación, Legal, Mapeo/Geoespacial, Operaciones gubernamentales, Salud, Seguridad pública, Transparencia, corrupción, infraestructura pública.","Uno de los proyectos de Integralia es Central Política que se trata de la recopilación de datos políticos que construyan un análisis del país para la toma de decisiones. Estos datos están agrupados en cuatro Ejes: Estabilidad Política, Aplicación de la Ley, Elecciones, Eficacia de Gobierno y Rendición de Cuentas. En este sentido, Central Política es la recopilación de datos públicos en un ordenamiento de Ejes subdivididos en Variables, que a su vez se dividen en indicadores. Esta plataforma busca ser una referencia nacional para entender a México a través de diferentes áreas. ","[u'Servicios/productos nuevos o mejorados', u'Crecimiento de empleo', u'Crecimiento de las ganancias', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2015-01-22 16:46:23.398572
investigacin-de-mercado-grupo-idm,Investigación de Mercado Grupo IDM,http://www.idm.com.mx/,,Santa Fe,DF,mx,,NA,Privada,Investigación y Consultoría,"Análisis de datos, Consultoría",Empresa a Empresa,,"Nuestros servicios son:
	
Business Analytics: es una disciplina que permite a las organizaciones convertir los datos de los clientes, mercados, información interna en conocimientos avanzados utilizando técnicas y herramientas de análisis para la interpretación de esa información y utilizarla en la toma de decisiones Directivas y Gerenciales.

Market Research: Investigación de mercados a través de diferentes modelos de investigación de acuerdo a las necesidades del cliente.

GeoSmart System: Es un software cartográfico que permite visualizar y consultar información geo estadística , así como desarrollar modelos predictivos
GeoSmart System integra capas de información geo referenciada a nivel nacional generando reportes analíticos, descriptivos y predictivos; con la capacidad de desarrollar mapas temáticos adecuados a las necesidades del cliente.",IDM es una compañía de análisis mercadotécnico.,11-50,"Demografía y Población, Economía, Mapeo/Geoespacial","Uno de sus bases tecnológicos es el GeoSmart System, un software cartográfico que permite visualizar información geo-estadística, así como desarrollar modelos predictivos. Integra capas de información georeferenciadas a nivel nacional generando reportes analíticos, descriptivos y predictivos, con la capacidad de desarrollar mapas temáticos adecuados a las necesidades del cliente.

Cuenta con información proveniente de:

Cartografía a Nivel Nacional 2010
Capas de Información INEGI y  fuentes públicas y privadas
Variables sociodemográficas
DENUE, ENIGH
Variables Economicas","[u'Eficiencia econ\xf3mica', u'Servicios/productos nuevos o mejorados', u'Crecimiento de empleo', u'Crecimiento de las ganancias', u'Nuevas / mejoradas Investigaciones']",,2015-01-27 23:50:36.015653
jp-morgan,J.P. Morgan,https://www.jpmorgan.com/pages/jpmorgan/mexico/es/home,1799,"México, D.F.",DF,mx,11000,"10,001+",Pública,Finanzas e Inversiones,Inversión,"Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno",,"Con presencia en México desde hace más de 100 años, J.P. Morgan ofrece servicios de Commercial Bank, Investment Bank, Banca Corporativa Internacional, Private Bank, Treasury Services y Investor Services. ","Las principales líneas de negocios de J.P. Morgan en México son Commercial Bank, Investment Bank, Global Corporative Bank, Private Bank y Treasury & Securities Services. ",,"Economía, Empresas, Finanzas",https://www.jpmorgan.com/cm/BlobServer/Operating_in_Mexico:_Effectively_Managing_Banking_and_Business_Challenges?blobcol=urldata&blobtable=MungoBlobs&blobkey=id&blobwhere=1158534726531&blobheader=application%2Fpdf&blobnocache=tru,"[u'Eficiencia econ\xf3mica', u'Servicios/productos nuevos o mejorados', u'Crecimiento de empleo', u'Crecimiento de las ganancias', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2015-01-28 00:11:20.630085
konfo,Konfío,https://konfio.mx/,2013,"México, D.F.",DF,mx,06600,11-50,Privada,Finanzas e Inversiones,Intereses sobre préstamos,Empresa a Empresa,Acceso financiero,"Nuestra misión es fortalecer la economía regional con créditos productivos para que empresas jóvenes prometedores se vuelvan en las PyMEs más importantes del país. 



","Konfío es una una institución financiera que ofrece préstamos en línea para capital de trabajo, sin requisitos tradicionales, gracias a un análisis basado en tecnología.",11-50,"Consumidor, Demografía y Población, Economía, Educación, Empresas, Finanzas, Vivienda",Utilizamos muchos datos macro y transaccionales para cuantificar la voluntad y capacidad de pago.,"[u'Servicios/productos nuevos o mejorados', u'Crecimiento de las ganancias', u'Identificaci\xf3n de nuevas oportunidades']","Tenemos una comunidad de más de 15,000 personas con crecimiento de 10-20% semanal. Estamos procesando 5 solicitudes de crédito la hora con un monto promedio de $5,000 pesos. El 89% de nuestros clientes se vuelven recurrentes. 

Nuestros primeros inversionistas fueron varios empresarios mexicanos, reconocidos a nivel nacional. También sumamos a un socio institucional que se llama Accion. Tienen más de 35 años de experiencia en temas de financiamiento al sector productivo. ",2014-11-07 20:23:49.127891
kpmg-crdenas-dosal,KPMG Cárdenas Dosal,http://www.kpmg.com/MX,1987,"México, D.F.",DF,mx,11650,"10,001+",Partnership,Servicios Empresariales,"Análisis de datos, Consultoría",Empresa a Empresa,,"En México, tenemos más de 65 años asistiendo a nuestros clientes nacionales y multinacionales. Nuestros 155,000 mil profesionales en 155 países, brindan sus servicios a clientes que incluyen corporaciones de negocios, instituciones del sector público, así como organizaciones sin fines de lucro.","Somos 180 Socios y más de 2,800 profesionales en 18 oficinas ubicadas por todo el país para ofrecer servicios de auditoría, impuestos y asesoría.",51-100,"Demografía y Población, Economía, Empresas, Energía, Finanzas, Mapeo/Geoespacial","Reporte on empresas familiares PyMES (INEGI, SE, SHCP): http://www.kpmg.com/MX/es/PublishingImages/E-mails-externos/2013/CONFERENCIA_DE_PRENSA/EMPRESAS_FAMILIARES/Empresas%20familiares_130913.pdf

Perspectivas de la Alta Dirección (INEGI, BANXICO, SE): https://www.kpmg.com/MX/es/IssuesAndInsights/ArticlesPublications/Documents/Estudios/2014/Perspetivas-Alta-Direccion-Mexico-2014.pdf","[u'Eficiencia econ\xf3mica', u'Servicios/productos nuevos o mejorados', u'Crecimiento de empleo', u'Crecimiento de las ganancias', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2015-01-28 00:47:40.576525
kubofinanciero,kubo.financiero,www.kubofinanciero.com,2012,Mexico,DF,mx,01010,11-50,Privada,Finanzas e Inversiones,Generación de clientes,"Empresa a Empresa, Empresa a Consumidor",Acceso financiero,Nuestro objetivo es contribuir a mejorar la calidad de vida de personas de escasos recursos y apoyarles a convertirse a clase media a traves de servicios financieros innovadores y altamente digitalizados. Proporcionamos educación financiera a partir de los datos que obtenemos de otras bases y las propias que desarrollamos.,Plataforma que permite a personas solicitar prestamos por internet a tasas significativamente menores y a otras personas invertir en esos proyectos con mejores rendimientos.,1-10,"Consumidor, Demografía y Población, Finanzas, Legal, Mapeo/Geoespacial","consulta de validez de IFE.
infonavit, datos de empleo.
buho legal, cédulas profesionales.
datos de inegi","[u'Eficiencia econ\xf3mica', u'Servicios/productos nuevos o mejorados']","los ingresos se genera con comisiones e intereses, a la fecha llevamos 4 millones, se han obtenido 44 millones de capital.",2015-02-10 15:41:40.588615
kueski,Kueski,kueski.com,2012,Guadalajara,JC,mx,44630,11-50,Privada,Finanzas e Inversiones,Generación de clientes,Empresa a Consumidor,Acceso financiero,"Kueski busca utilizar información alternativa a la que actualmente utiliza la banca, para poder ofrecer diferentes productos y servicios financieros en línea y poder dar mayor acceso a la población. ",Kueski es una plataforma que otorga micro-créditos 100% en línea.,1-10,"Consumidor, Demografía y Población, Economía, Educación, Finanzas, Legal, Transporte",La información la utilizamos para hacer corroboración de identidad de las personas y además utilizamos información socio-demográfica para hacer evaluación de riesgo crediticio.,"[u'Eficiencia econ\xf3mica', u'Crecimiento de empleo', u'Crecimiento de las ganancias', u'Identificaci\xf3n de nuevas oportunidades']","Hemos otorgado varios miles de créditos a través de nuestra plataforma, estamos asociados con los mejores inversionistas en tecnología a nivel mundial y contamos con la asesoría del Director del Ingeniería de Facebook. ",2014-10-01 03:12:37.575842
mapdata,MapData,http://mapdata.com.mx/,1998,Ciudad de México,DF,mx,01030,11-50,Privada,Mapeo/Geoespacial,"Análisis de datos, Consultoría, Contratos gubernamentales, Licencias de software","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno","Oportunidades educacionales, Participación ciudadana, Seguridad pública","Integrar información espacial
Consultoría estratégica basada en datos
Desarrollar plataformas de servicios geográficos
Asesoría y capacitación tecnológica
Impulsar innovaciones tecnológicas de alto impacto para diferentes sectores","Proveedor de tecnologías, información y entendimiento geográfico para la sociedad del conocimiento.
",51-100,"Agricultura y Alimentación, Clima, Consumidor, Demografía y Población, Economía, Educación, Empresas, Energía, Finanzas, Legal, Manufactura, Mapeo/Geoespacial, Medio Ambiente, Operaciones gubernamentales, Salud, Seguridad pública, Transporte, Vivienda, Electorales","Tomamos información de diferentes fuentes como: censos demográficos, económicos, indicadores de marginación, pobreza, rezago, cartografía política y electoral, y con esto generamos nuestros propios modelos e indicadores que aporten a un mejor entendimiento de las dinámicas sociales de cada área geográfica del país. ","[u'Eficiencia econ\xf3mica', u'Servicios/productos nuevos o mejorados', u'Crecimiento de empleo', u'Crecimiento de las ganancias', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2015-01-22 16:34:31.154379
